"kegg","wikipathways","LCS","Gene Agreement","GenePair Agreement"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","29","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glutamate_biosynthesis_wp77_71350","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_lactose_degradation_wp546_69943","12","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_isoleucine_biosynthesis_wp250_69831","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glycolysis_and_gluconeogenesis_wp515_78397","14","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_asparagine_degradation_wp432_71892","13","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_tca_cycle_-_detailed_wp296_76239","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","26","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_phenylalanine_degradation_wp573_74213","20","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_purine_fermentation_wp463_73550","13","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_serine_and_glycine_biosynthesis_wp218_69824","22","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_histidine_biosynthesis_wp514_71894","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_serine_biosynthesis_wp459_69877","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","18","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_ubiquinone_biosynthesis_wp308_69850","18","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_translation_factors_wp32_71347","13","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","20","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_phospholipid_biosynthesis_wp9_69581","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_sphingolipid_metabolism_wp370_76472","13","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_xylulose-monophosphate_cycle_wp361_69862","16","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_principle_pathways_of_carbon_metabolism_wp112_78138","16","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glutamate_degradation_iii_wp503_69932","12","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_chorismate_biosynthesis_wp479_73732","18","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glutamate_degradation_i_wp556_69958","12","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_leucine_degradation_wp354_70265","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_dna_replication_wp13_78398","10","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_genes_of_meiotic_recombination_wp377_69605","16","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","15","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_nad_salvage_pathway_wp171_73683","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_aspartate_biosynthesis_wp1518_76276","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glycine_degradation_wp345_71005","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_pyruvate_dehydrogenase_pathway_wp214_69823","14","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","21","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_cholesterol_biosynthesis_wp132_77403","18","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_lysine_biosynthesis_wp533_69940","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_glycine_biosynthesis_wp261_77412","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_octane_oxidation_wp552_69954","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","20","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_folic_acid_biosynthesis_wp555_69957","18","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_sulfur_amino_acid_biosynthesis_wp7_70252","19","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_isoleucine_degradation_wp178_69780","13","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_tryptophan_degradation_via_kynurenine_wp452_70274","17","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_m-cresol_degradation_wp172_69778","11","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_cytoplasmic_ribosomal_proteins_wp210_70142","16","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_mapk_signaling_pathway_wp510_78392","12","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_mitochondrial_trna_synthetases_wp62_76238","16","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_starch_and_cellulose_biosynthesis_wp257_69834","20","0.990","1.000"
"phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","sc_homocysteine_and_cysteine_interconversion_wp128_69755","19","0.990","1.000"
"tramp_complex","sc_cytoplasmic_trna_synthetases_wp219_76236","6","0.990","1.000"
"tramp_complex","sc_trehalose_biosynthesis_wp239_70272","6","0.990","1.000"
"tramp_complex","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","7","0.990","1.000"
"tramp_complex","sc_fatty_acid_elongation,_unsaturated_wp16_71346","5","0.990","1.000"
"tramp_complex","sc_upiquinone_q_prenylation_wp287_69848","4","0.990","1.000"
"tramp_complex","sc_anaerobic_respiration_wp575_73676","4","0.990","1.000"
"tramp_complex","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","6","0.990","1.000"
"tramp_complex","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","5","0.990","1.000"
"tramp_complex","sc_allantoin_degradation_wp328_71348","5","0.990","1.000"
"tramp_complex","sc_sulfur_degradation_wp440_69875","4","0.990","1.000"
"tramp_complex","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","6","0.990","1.000"
"tramp_complex","sc_pentose_phosphate_pathway_wp369_69863","5","0.990","1.000"
"tramp_complex","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","6","0.990","1.000"
"tramp_complex","sc_eukaryotic_transcription_initiation_wp425_77440","7","0.990","1.000"
"tramp_complex","sc_sulfate_assimilation_pathway_ii_wp579_70251","6","0.990","1.000"
"tramp_complex","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","6","0.990","1.000"
"tramp_complex","sc_methionine_degradation_wp46_69881","5","0.990","1.000"
"tramp_complex","sc_threonine_and_methionine_biosynthesis_wp423_69874","7","0.990","1.000"
"tramp_complex","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","6","0.990","1.000"
"tramp_complex","sc_pentose_phosphate_pathway_2_wp670_73392","5","0.990","1.000"
"tramp_complex","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","5","1.000","1.000"
"tramp_complex","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","6","0.990","1.000"
"tramp_complex","sc_asparagine_biosynthesis_wp67_71349","5","0.990","1.000"
"tramp_complex","sc_phenylalanine_biosynthesis_wp194_69817","4","0.990","1.000"
"tramp_complex","sc_tryptophan_biosynthesis_wp165_71899","6","0.990","1.000"
"tramp_complex","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","5","0.990","1.000"
"tramp_complex","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","6","0.990","1.000"
"tramp_complex","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","6","0.990","1.000"
"tramp_complex","sc_pathways_of_chorismate_wp213_71175","7","0.990","1.000"
"tramp_complex","sc_tca_cycle_wp490_78394","6","0.990","1.000"
"tramp_complex","sc_glucose_repression_wp2836_78395","5","0.990","1.000"
"tramp_complex","sc_nucleotide_metabolism_wp321_71895","5","0.990","1.000"
"tramp_complex","sc_arginine_degradation_wp54_70247","4","0.990","1.000"
"tramp_complex","sc_isoleucine_and_valine_biosynthesis_wp359_69861","4","0.990","1.000"
"tramp_complex","sc_fatty_acid_oxidation_wp91_71343","5","0.990","1.000"
"tramp_complex","sc_p-cymene_degradation_wp181_69808","4","0.990","1.000"
"tramp_complex","sc_tyrosine_biosynthesis_wp538_69941","5","0.990","1.000"
"tramp_complex","sc_lipases_biosynthesis_wp71_70049","4","0.990","1.000"
"tramp_complex","sc_glutamate_degradation_viii_wp99_70055","6","0.990","1.000"
"tramp_complex","sc_threonine_biosynthesis_wp331_70271","5","0.990","1.000"
"tramp_complex","sc_fatty_acid_elongation,_saturated_wp380_69867","5","0.990","1.000"
"tramp_complex","sc_de_novo_nad_biosynthesis_wp541_69942","4","0.990","1.000"
"tramp_complex","sc_protein_modifications_wp346_69859","5","0.990","1.000"
"tramp_complex","sc_polyamine_biosynthesis_wp290_69849","5","0.990","1.000"
"tramp_complex","sc_arginine_biosynthesis_wp275_69844","4","0.990","1.000"
"tramp_complex","sc_valine_biosynthesis_wp2_78390","4","0.990","1.000"
"tramp_complex","sc_sucrose_biosynthesis_wp14_69669","4","0.990","1.000"
"tramp_complex","sc_serine-isocitrate_lyase_pathway_wp390_69869","6","0.990","1.000"
"tramp_complex","sc_glutathione_biosynthesis_wp196_76277","5","0.990","1.000"
"tramp_complex","sc_glycogen_catabolism_wp478_70263","5","0.990","1.000"
"tramp_complex","sc_glutamate_degradation_vii_wp559_70041","6","0.990","1.000"
"tramp_complex","sc_galactose_metabolism_wp549_69945","5","0.990","1.000"
"tramp_complex","sc_aerobic_glycerol_catabolism_wp224_71353","6","0.990","1.000"
"tramp_complex","sc_deoxyribose_phosphate_metabolism_wp228_69829","6","0.990","1.000"
"tramp_complex","sc_gluconeogenesis_wp156_69762","4","0.990","1.000"
"tramp_complex","sc_nad_biosynthesis_wp84_71345","4","0.990","1.000"
"tramp_complex","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","6","0.990","1.000"
"tramp_complex","sc_cell_cycle_and_cell_division_wp414_78393","5","0.990","1.000"
"tramp_complex","sc_udp-glucose_conversion_wp109_69750","5","0.990","1.000"
"tramp_complex","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","7","0.990","1.000"
"tramp_complex","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","4","0.990","1.000"
"tramp_complex","sc_trehalose_degradation,_low_osmolarity_wp70_70048","7","0.990","1.000"
"tramp_complex","sc_leucine_biosynthesis_wp180_69807","4","0.990","1.000"
"tramp_complex","sc_toluene_degradation_wp60_78389","5","0.990","1.000"
"tramp_complex","sc_triglyceride_biosynthesis_wp266_69843","5","0.990","1.000"
"tramp_complex","sc_glycolysis_wp253_69832","4","0.990","1.000"
"tramp_complex","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","9","0.990","1.000"
"tramp_complex","sc_proteasome_degradation_wp158_77442","6","0.990","1.000"
"tramp_complex","sc_tryptophan_degradation_wp301_67723","6","0.990","1.000"
"tramp_complex","sc_glucose-1-phosphate_metabolism_wp260_69835","5","0.990","1.000"
"tramp_complex","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","7","0.990","1.000"
"tramp_complex","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","6","0.990","1.000"
"tramp_complex","sc_glutamate_biosynthesis_wp77_71350","6","0.990","1.000"
"tramp_complex","sc_lactose_degradation_wp546_69943","5","0.990","1.000"
"tramp_complex","sc_isoleucine_biosynthesis_wp250_69831","4","0.990","1.000"
"tramp_complex","sc_glycolysis_and_gluconeogenesis_wp515_78397","5","0.990","1.000"
"tramp_complex","sc_asparagine_degradation_wp432_71892","5","0.990","1.000"
"tramp_complex","sc_tca_cycle_-_detailed_wp296_76239","6","0.990","1.000"
"tramp_complex","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","7","0.990","1.000"
"tramp_complex","sc_phenylalanine_degradation_wp573_74213","4","0.990","1.000"
"tramp_complex","sc_purine_fermentation_wp463_73550","4","0.990","1.000"
"tramp_complex","sc_serine_and_glycine_biosynthesis_wp218_69824","6","0.990","1.000"
"tramp_complex","sc_histidine_biosynthesis_wp514_71894","4","0.990","1.000"
"tramp_complex","sc_serine_biosynthesis_wp459_69877","4","0.990","1.000"
"tramp_complex","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","7","0.990","1.000"
"tramp_complex","sc_ubiquinone_biosynthesis_wp308_69850","3","0.990","1.000"
"tramp_complex","sc_translation_factors_wp32_71347","7","0.990","1.000"
"tramp_complex","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","7","0.990","1.000"
"tramp_complex","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","5","0.990","1.000"
"tramp_complex","sc_phospholipid_biosynthesis_wp9_69581","5","0.990","1.000"
"tramp_complex","sc_sphingolipid_metabolism_wp370_76472","5","0.990","1.000"
"tramp_complex","sc_xylulose-monophosphate_cycle_wp361_69862","6","0.990","1.000"
"tramp_complex","sc_principle_pathways_of_carbon_metabolism_wp112_78138","7","0.990","1.000"
"tramp_complex","sc_glutamate_degradation_iii_wp503_69932","6","0.990","1.000"
"tramp_complex","sc_chorismate_biosynthesis_wp479_73732","5","0.990","1.000"
"tramp_complex","sc_glutamate_degradation_i_wp556_69958","6","0.990","1.000"
"tramp_complex","sc_leucine_degradation_wp354_70265","4","0.990","1.000"
"tramp_complex","sc_dna_replication_wp13_78398","5","0.990","1.000"
"tramp_complex","sc_genes_of_meiotic_recombination_wp377_69605","6","0.990","1.000"
"tramp_complex","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","5","0.990","1.000"
"tramp_complex","sc_nad_salvage_pathway_wp171_73683","4","0.990","1.000"
"tramp_complex","sc_aspartate_biosynthesis_wp1518_76276","5","0.990","1.000"
"tramp_complex","sc_glycine_degradation_wp345_71005","4","0.990","1.000"
"tramp_complex","sc_pyruvate_dehydrogenase_pathway_wp214_69823","6","0.990","1.000"
"tramp_complex","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","8","0.990","1.000"
"tramp_complex","sc_cholesterol_biosynthesis_wp132_77403","5","0.990","1.000"
"tramp_complex","sc_lysine_biosynthesis_wp533_69940","3","0.990","1.000"
"tramp_complex","sc_glycine_biosynthesis_wp261_77412","4","0.990","1.000"
"tramp_complex","sc_octane_oxidation_wp552_69954","5","0.990","1.000"
"tramp_complex","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","7","0.990","1.000"
"tramp_complex","sc_folic_acid_biosynthesis_wp555_69957","4","0.990","1.000"
"tramp_complex","sc_sulfur_amino_acid_biosynthesis_wp7_70252","7","0.990","1.000"
"tramp_complex","sc_isoleucine_degradation_wp178_69780","4","0.990","1.000"
"tramp_complex","sc_tryptophan_degradation_via_kynurenine_wp452_70274","6","0.990","1.000"
"tramp_complex","sc_m-cresol_degradation_wp172_69778","5","0.990","1.000"
"tramp_complex","sc_cytoplasmic_ribosomal_proteins_wp210_70142","8","0.990","1.000"
"tramp_complex","sc_mapk_signaling_pathway_wp510_78392","4","0.990","1.000"
"tramp_complex","sc_mitochondrial_trna_synthetases_wp62_76238","5","0.990","1.000"
"tramp_complex","sc_starch_and_cellulose_biosynthesis_wp257_69834","7","0.990","1.000"
"tramp_complex","sc_homocysteine_and_cysteine_interconversion_wp128_69755","6","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_cytoplasmic_trna_synthetases_wp219_76236","16","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_trehalose_biosynthesis_wp239_70272","19","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","23","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_fatty_acid_elongation,_unsaturated_wp16_71346","14","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_upiquinone_q_prenylation_wp287_69848","13","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_anaerobic_respiration_wp575_73676","12","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","23","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","22","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_allantoin_degradation_wp328_71348","11","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_sulfur_degradation_wp440_69875","9","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","19","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_pentose_phosphate_pathway_wp369_69863","12","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","14","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_eukaryotic_transcription_initiation_wp425_77440","14","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_sulfate_assimilation_pathway_ii_wp579_70251","13","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","21","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_methionine_degradation_wp46_69881","13","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_threonine_and_methionine_biosynthesis_wp423_69874","23","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","24","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_pentose_phosphate_pathway_2_wp670_73392","12","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","20","1.000","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","23","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_asparagine_biosynthesis_wp67_71349","20","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_phenylalanine_biosynthesis_wp194_69817","20","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_tryptophan_biosynthesis_wp165_71899","19","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","20","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","22","0.990","1.000"
"histidine_biosynthesis,_prpp_=>_histidine","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","19","0.990","1.000"
